Sample_ID,Date,Treatment,Plant,Repetition_measurment,Sampling_order_within_day,CH5O+,C3H5O+,C5H7+,C5H9+,C5H11+,C6H9+,C6H11+,C6H13+,C7H9+,C7H11+,C6H11O+,C6H13O+,C6H15O+,C7H7O+,C8H13+,C8H8N+,C10H15+,C10H17+,C8H15O2+,C8H17O2+,C11H17+,C9H11O2+,C11H19+,C8H10NO2+,C10H12O2+,C12H21O2+,C15H25+,C16H27+
T3S3,6/25/2020,induced,3,3,20,2.7714255,235.34666,115.61668,360.02481,51.960072,235.09187,195.39845,26.221197,220.34407,105.3065,50.792809,28.64712,1.0184062,68.557396,181.14105,20.809008,22.259708,65.880026,41.090343,17.335508,10.615502,10.071721,3.592447,6.6815772,7.5891972,0,4.6777355,1.1598449
T3S3,6/25/2020,induced,3,3,20,3.0362968,243.07689,103.95796,345.41882,65.342491,229.37044,158.94455,21.4156,206.58614,101.47788,61.117908,17.913363,4.3754072,51.825359,189.92421,14.603517,26.586287,45.882124,48.099064,23.666525,10.082026,16.579437,5.1327147,3.9041812,13.568601,2.6585267,2.20997415,2.0606387
T3S3,6/25/2020,induced,3,3,20,5.8045506,266.11121,130.30931,409.69147,58.694695,198.62497,198.15021,17.103165,195.32764,112.84384,63.634609,18.829653,1.4296863,57.542561,267.7179,15.067673,29.37332,45.50607,51.963539,18.611042,6.4435554,12.93127,6.7582836,5.0554271,5.8958569,0,6.2878624,2.1478245
T3S3,6/25/2020,induced,3,3,20,4.44174,271.57925,155.95575,460.38483,56.427849,220.34436,262.89438,23.08329,202.54236,109.34241,56.322174,17.765882,2.3868747,60.085026,285.52502,16.143297,23.066677,63.344484,51.590839,19.172747,8.7391024,15.14684,2.9210286,6.910243,9.1051426,5.495893,6.3343016,3.6503398
T3S3,6/25/2020,induced,3,3,20,5.6738095,344.52637,195.6248,665.87292,75.911446,394.50287,475.85651,26.615719,224.27708,123.50826,80.814774,20.733847,1.8277911,82.417831,379.56244,19.940878,20.946688,93.22595,65.62365,26.265326,9.4867296,10.504219,8.4905777,6.4532824,9.5728054,0.33501557,10.7706536,2.7089341
T3S3,6/25/2020,induced,3,3,20,4.2839355,403.23801,292.09656,1149.2366,79.678108,730.08569,859.92725,42.044231,203.89435,176.44882,94.306236,27.978291,2.811291,56.960304,442.26904,16.139017,31.982733,144.708136,74.920609,31.545908,6.8125873,18.452824,8.9656076,6.6423173,5.7215333,0.75457752,7.6496377,1.0812796
T3S3,6/25/2020,induced,3,3,20,2.40604,416.44781,275.061,1081.6112,84.139778,707.76489,883.09393,40.717388,199.84921,163.45157,83.880539,34.367634,0.92202842,66.64846,466.05899,16.350336,30.007051,102.684311,92.661972,29.741241,12.079307,9.3377142,5.0318236,4.578063,8.3969278,2.69997,13.7606121,2.6124802
T3S3,6/25/2020,induced,3,3,20,2.9153121,350.20328,191.47093,653.21008,92.356705,470.11609,479.93741,41.332272,207.68774,148.32291,95.4011,18.109339,3.0637026,48.028618,388.63211,16.74913,29.430429,90.849031,58.226814,26.91202,11.105514,19.574583,5.12323,5.04673,11.463257,1.1283681,16.0031269,5.5565319
T3S3,6/25/2020,induced,3,3,20,3.4252379,287.69653,181.0554,533.25427,101.24791,410.59799,380.2374,42.385662,188.17328,121.96799,67.354614,14.246957,1.3552979,67.519531,308.98441,19.795444,18.494139,89.604376,50.925716,29.594263,9.8567867,30.365927,7.2754679,5.6979947,7.7114234,5.7964664,10.57296357,5.1234531
T3S3,6/25/2020,induced,3,3,20,5.4902711,319.98691,200.32875,772.88013,97.098145,638.85651,530.58923,30.69688,214.98785,157.40829,76.9972,29.022104,1.3788712,65.983253,358.85287,17.790777,29.0527,125.913023,59.410717,35.573006,13.350241,14.478071,8.0694971,5.266428,8.5337896,0.74179506,11.2937085,2.7897589
T3S3,6/25/2020,induced,3,3,20,0.008596408,321.21048,138.35449,500.92386,85.036011,639.6792,396.27014,31.587915,202.73744,148.93721,97.242409,24.485695,2.3062139,49.751591,284.1611,18.626253,28.951151,139.836217,48.886444,32.489243,7.4242277,16.529179,5.0401683,7.0816436,8.073801,1.7785991,13.8640122,3.9735231
C4L1,6/25/2020,healthy,4,1,21,6.8825536,263.3609,172.59587,623.96368,36.092224,1390.5007,460.44327,11.440311,163.34027,99.729935,171.60741,18.930206,0.70835036,34.913372,216.85713,14.414804,13.443735,173.9160565,29.906153,5.0487204,5.1093135,3.9476719,2.3179197,2.5461805,4.6162305,0.086849377,8.0537767,1.5455291
C4L1,6/25/2020,healthy,4,1,21,2.2660596,336.25546,181.68327,858.37939,49.170677,1171.192,547.15179,18.217566,194.19731,146.18959,118.16874,16.645521,0.037994061,34.462608,258.99777,7.8676872,15.199262,228.489166,31.755625,11.344873,7.5104575,6.9066648,2.8686271,2.4807587,2.3115687,0.35209158,7.71224847,2.1494403
C4L1,6/25/2020,healthy,4,1,21,4.4039202,330.87378,185.60233,825.9165,49.191299,976.87408,551.34985,26.753456,171.9482,130.80232,116.79185,21.041227,0.56874275,43.543179,249.5592,13.383508,19.19561,175.712274,46.751297,13.250272,5.0299096,6.8921852,4.5923924,3.2335253,6.7067118,0.34481332,8.38740746,1.8273449
C4L1,6/25/2020,healthy,4,1,21,1.677147,364.98737,216.8853,860.19611,70.1092,1498.5771,646.76044,37.311134,203.58371,176.8737,168.35583,29.946074,0.69063669,47.699463,292.74631,11.223531,38.135155,226.8423826,61.48608,13.683731,11.657144,8.2629795,7.9685783,5.2980919,4.9594989,0.57744777,12.5256892,0.30142292
C4L1,6/25/2020,healthy,4,1,21,3.4869866,287.1785,191.67978,737.70673,81.494301,1077.8392,510.48041,21.052938,194.78098,150.51434,138.66266,21.992352,0.70511305,62.133564,251.24132,10.545233,16.707941,167.821871,45.704411,19.107773,9.3243465,11.880637,7.5430336,6.7859249,8.694705,0.61176223,8.1123741,1.3566548
C4L1,6/25/2020,healthy,4,1,21,4.5807772,307.78235,151.96367,604.617,83.920509,851.95166,436.82614,33.443329,215.05736,144.88927,111.52091,16.667839,3.3962183,43.890244,216.10304,13.471519,22.329664,165.994329,44.060005,12.900378,5.8430014,12.684752,6.5000682,7.186203,6.3794246,0.82960504,12.16731895,0.91160464
C4L1,6/25/2020,healthy,4,1,21,3.2722516,313.26794,141.56804,499.24307,72.948692,634.79364,321.89014,27.39856,170.30602,131.9919,104.35296,12.580486,4.4636121,51.735519,180.44069,9.9955568,20.988457,142.523658,65.297112,9.8704176,8.7741337,12.157203,4.655952,5.5706716,6.1608195,0.32644635,9.77278326,3.3498318
C4L1,6/25/2020,healthy,4,1,21,1.4207803,296.90857,137.14116,485.37964,60.57452,545.38538,338.05997,25.821211,187.67639,126.26138,77.615303,19.945246,2.5198605,55.052383,188.75418,11.085714,27.874601,123.136913,42.171715,15.255154,6.4934187,12.579566,6.6072717,4.6945868,7.0302377,4.4766421,13.9181441,1.7190123
C4L1,6/25/2020,healthy,4,1,21,4.8385634,311.12811,143.36946,604.63751,55.120934,440.16287,357.11307,34.481049,198.62477,120.24285,64.418457,18.313454,3.8783906,61.160557,227.89743,10.675583,33.813747,119.267878,42.165276,21.218935,9.0931883,16.772541,4.6240587,4.130002,5.7592139,1.995638,12.0574986,1.419346
C4L1,6/25/2020,healthy,4,1,21,5.8996329,339.03165,186.09186,781.65637,85.37085,467.10461,367.42609,27.730053,219.29367,119.87553,77.52784,20.498117,3.0247746,51.977489,264.14816,12.173265,22.151825,93.147864,40.403606,15.168114,9.7474508,17.956184,5.4106245,7.3092113,7.764534,0,7.2421603,1.7401968
C4L1,6/25/2020,healthy,4,1,21,2.4657001,316.66565,152.65448,604.53198,64.163239,427.13556,349.73892,30.9118,216.79428,113.54997,59.978371,24.916637,0.75733107,61.752403,210.61353,12.975546,29.227741,91.190276,49.037544,11.014485,8.2390118,14.071156,7.017097,3.9824591,5.3857565,0,5.932796,3.3601241
C4L1,6/25/2020,healthy,4,1,21,5.7803841,276.41315,136.11176,512.98291,66.681465,375.29626,300.19266,30.895033,205.82179,106.43575,53.506638,24.034763,3.332027,55.542778,224.65884,11.932497,14.486603,68.512708,48.134621,10.44486,8.5950575,16.618023,9.8349485,7.4968395,6.745575,4.4671369,4.2785454,1.7438712
C4L1,6/25/2020,healthy,4,1,21,3.6217,261.85559,115.4807,523.24774,86.666023,379.45422,284.04691,23.01627,180.28191,130.45721,55.697121,22.136118,2.2500358,56.318855,170.35429,14.228795,25.475796,106.884201,37.096718,14.062765,8.5139589,6.6057825,5.9530425,7.8162274,8.0832472,1.6354331,7.10649357,9.4395962
C4L1,6/25/2020,healthy,4,1,21,3.6006818,250.07513,132.31776,482.66653,53.523872,369.13351,281.90366,33.34272,179.78326,105.44861,48.671112,21.297106,1.0584724,36.489029,153.90749,13.823761,30.920958,93.667053,41.385368,14.400319,11.389745,19.255754,5.2075486,4.4198747,4.3776975,0,6.63688512,1.0134355
C4L1,6/25/2020,healthy,4,1,21,3.4578326,283.22141,120.41248,477.03577,58.006481,381.48834,293.19733,17.307213,207.41985,114.15808,62.295631,15.446932,2.3926101,50.797321,190.20235,17.012421,23.642086,102.009981,46.787624,12.932055,7.1536574,13.650732,6.1861639,3.18451,6.845418,1.2047706,3.57344449,1.7266065
C4L1,6/25/2020,healthy,4,1,21,3.2187674,237.26593,143.8933,490.20969,66.195969,427.6153,258.75488,25.711071,186.56192,104.41242,75.090248,30.760052,0.90833217,38.804489,215.14404,14.538687,29.104427,105.474887,41.427231,16.06052,12.41167,13.354785,9.7797556,2.8297179,11.317607,8.6970005,6.4987021,1.5320795
C4L1,6/25/2020,healthy,4,1,21,3.3250568,308.11798,135.24913,538.61365,63.740131,552.35382,351.90305,30.719469,184.19408,126.72466,82.78875,33.591743,2.3262212,64.102585,253.76788,16.519842,20.776899,136.81683,43.255104,16.869194,8.3850985,15.045481,9.4329462,4.9918008,13.606486,0,6.3014886,0.27718556
C4L1,6/25/2020,healthy,4,1,21,1.8464123,287.89633,177.68248,621.5874,77.494064,591.28094,374.84412,24.985466,203.27217,135.93474,78.455437,20.202694,0.70844954,69.12043,269.87982,10.484739,26.358713,120.233309,47.451328,19.486177,13.84446,23.309656,6.3233242,5.939671,10.062044,0.31824309,8.1934436,6.5190783
C4L1,6/25/2020,healthy,4,1,21,9.7980871,326.2204,154.95677,627.6604,76.582588,672.34979,418.71896,28.701857,200.13496,131.93642,87.670471,23.252651,0.42484754,48.163033,251.84433,13.523849,28.109371,98.451993,46.444939,14.069876,9.6154985,11.630042,5.7746229,4.2395191,10.182581,0.35423064,13.2306149,2.4843972
C4L1,6/25/2020,healthy,4,1,21,4.0886364,292.28717,155.60738,526.03394,74.389389,529.41846,311.71536,25.461452,171.52565,123.84836,90.702499,22.323231,2.1078985,59.125561,214.10248,15.429538,23.277058,88.917021,47.13068,20.845282,5.5626941,15.133699,8.7817955,4.0355439,10.076443,0.98863959,9.04331951,1.1116754
C4L1,6/25/2020,healthy,4,1,21,0.39898497,278.57111,151.65846,536.24994,54.692039,789.03851,388.11432,18.402494,164.44472,118.079,100.7292,25.594315,1.840342,63.125626,233.69118,16.123096,23.21924,103.619657,59.656044,13.111285,11.006839,14.982441,11.175874,6.4848986,5.6866212,0,10.00445156,2.4690781
T4S1,6/25/2020,induced,4,1,23,6.2063365,261.71976,127.47544,484.62885,47.82354,482.99857,346.5163,17.582535,188.7049,111.37801,85.047836,27.897699,0.94316828,51.992496,217.59953,21.818361,18.705318,81.871658,45.480015,11.101948,8.3141794,11.763835,3.9107761,6.7214537,2.299288,1.7276616,5.166284694,3.7245297
T4S1,6/25/2020,induced,4,1,23,2.6788974,256.17227,131.13925,468.02036,45.590584,466.83493,314.4776,20.146029,196.43004,109.08699,87.415756,19.037685,0.67068344,51.185734,201.47002,11.820345,21.712494,77.801932,61.338676,17.423584,5.8917503,16.967443,4.8100114,6.5580759,6.4169974,0.75045496,14.32971851,2.1570745
T4S1,6/25/2020,induced,4,1,23,6.7442756,279.68497,107.25708,320.87454,49.64962,468.71445,209.7623,21.167751,173.23531,106.69795,78.171127,22.498058,2.5802896,52.989391,133.21051,18.859638,27.399786,67.0774867,41.600334,13.867921,10.412051,10.948937,4.0290637,3.455564,4.0575676,2.253664,7.80872879,0.6132617
T4S1,6/25/2020,induced,4,1,23,2.3927319,274.70688,142.80576,474.70547,61.981861,479.39737,365.82974,20.138088,210.50291,98.004776,72.297218,17.511824,2.6702528,40.498631,198.03622,17.465973,19.26306,75.594742,53.212238,17.667185,7.1215143,11.109879,7.1376553,4.4536629,8.0319042,3.7502215,6.92143628,4.3627558
T4S1,6/25/2020,induced,4,1,23,2.6289575,306.38254,153.70845,543.14148,57.253288,522.03711,391.51587,20.354517,196.36574,113.55898,96.417221,20.099451,1.5792452,45.693096,235.40421,12.929031,20.193531,84.8921,41.375557,12.937023,8.2305231,6.955512,5.3341084,3.9529083,5.915597,6.890048,13.1371741,2.2334692
T4S1,6/25/2020,induced,4,1,23,4.7187862,272.22369,152.36172,481.96802,60.464882,475.5072,324.2775,29.635887,186.87971,106.71441,90.897179,25.635046,3.407994,72.104469,195.11855,22.15904,16.402,84.851162,42.642181,19.25799,6.8017206,8.9419603,5.9361429,6.1340971,9.193285,1.5825036,9.237825496,2.6960552
T4S1,6/25/2020,induced,4,1,23,1.236238,254.86139,118.39242,413.08002,53.674763,458.25134,286.02231,25.135483,194.82513,112.25416,107.27988,12.130268,2.899245,56.903095,157.20297,16.183491,19.724365,81.729732,30.47769,8.9977636,7.7391071,14.04227,3.6127105,4.6586165,7.0464458,5.4065213,7.27848737,2.2452645
T4S1,6/25/2020,induced,4,1,23,3.8592994,280.82425,124.55204,443.02899,55.363575,438.78687,350.39157,35.845459,202.16437,113.8954,91.910576,14.881091,1.765933,75.360802,191.93362,14.150092,22.033104,69.589362,40.364487,16.497963,6.3689256,6.1317167,10.982906,3.2046356,8.5476255,2.2961586,6.29153975,0.93391705
T4S1,6/25/2020,induced,4,1,23,5.2597618,282.85608,130.25508,452.16705,68.558784,484.83029,307.16861,22.051329,208.48828,94.687775,86.179779,25.90761,1.0688423,63.425129,215.16695,13.901911,25.266397,71.667114,42.000961,9.6002197,7.8797631,6.4093103,5.417377,5.8821211,9.1189728,3.1289308,7.32054048,3.1285946
T4S1,6/25/2020,induced,4,1,23,5.5828414,283.97577,135.38045,430.53784,64.402199,492.08545,311.33853,28.093136,210.70853,114.64922,73.520111,31.078012,3.5678818,63.542667,190.74821,15.820562,19.3846,74.2573069,41.134304,11.350705,9.3944006,13.609674,7.1131077,7.4808092,7.1847248,3.1361907,5.89022811,3.9870777
T4S1,6/25/2020,induced,4,1,23,6.3875875,292.38443,171.1521,506.94385,55.08028,503.84659,342.8844,33.881805,188.66267,118.97647,80.027084,23.902422,1.6331719,57.564594,204.095,16.390778,27.675116,73.688333,46.84861,15.86375,3.3391786,9.9524641,4.3337097,8.2436152,5.8493438,2.5640583,8.330167,1.600654
T4S1,6/25/2020,induced,4,1,23,3.9942434,256.3924,140.28001,459.18237,59.599346,442.22543,318.95044,16.3204,186.15851,126.7396,73.085442,19.848063,1.1039931,53.708893,224.09451,10.145473,20.113451,76.507078,44.299664,12.92748,7.7571349,20.260181,2.8205943,4.816781,3.8680243,1.6848559,6.9423494,2.5225585
T4S1,6/25/2020,induced,4,1,23,3.5759087,288.20883,119.34685,393.28687,63.114841,447.96161,269.14545,17.519375,219.3345,115.42005,82.612556,16.666143,2.5336847,63.410263,160.99365,18.920216,27.353672,94.618502,43.960533,15.200664,9.2324953,9.1248016,4.0923495,6.6630602,2.9291208,0.46008128,13.2621212,4.9322386
T4S1,6/25/2020,induced,4,1,23,2.8842604,283.9805,127.99374,442.94791,51.151783,462.73459,281.6058,11.534827,194.5545,102.10045,75.681725,16.37134,0.5239237,85.146561,166.73608,18.132814,26.582121,87.239898,39.456654,12.196134,12.955901,13.963117,5.2358522,5.7698793,5.5601044,0.31548059,12.6930847,1.050373
T4S1,6/25/2020,induced,4,1,23,1.8194269,283.50531,123.80036,373.62064,56.16914,505.94562,267.17087,20.991863,177.33435,110.81991,96.898621,24.7717,2.7348309,44.115498,153.39236,21.287121,30.353624,86.8045592,32.413124,17.83667,10.89806,9.1818428,5.1542578,6.2892656,9.4381495,2.2254426,14.6439721,1.4857879
T4S1,6/25/2020,induced,4,1,23,3.8870037,264.61581,113.93517,388.83405,62.345871,470.28909,230.71475,16.332376,205.44073,106.67297,86.029953,22.641493,1.8277471,62.071308,153.26894,11.607201,17.66432,75.8845957,40.880283,16.002157,4.2222528,16.664221,6.1735206,2.8253038,12.913666,0.96985132,8.03337776,3.1516352
T4S1,6/25/2020,induced,4,1,23,5.8040724,297.68732,103.3335,308.27032,48.31229,414.72852,195.60696,22.276548,203.45821,107.03172,75.526848,11.327963,0.37512639,57.415657,187.70892,16.426138,30.485579,83.812489,41.347591,15.453243,8.2399731,16.681787,7.4493523,3.3529665,12.382163,1.4752325,6.438229793,2.7711298
T4S1,6/25/2020,induced,4,1,23,5.2454281,285.22412,120.30242,270.71262,44.765537,338.70581,155.64932,18.4263,199.05318,93.075096,60.807339,25.762278,3.1872208,55.21426,166.15723,18.485889,18.770218,61.4971445,37.751625,16.775305,10.212385,17.432854,4.6422658,5.8722062,11.038484,3.6641378,10.67412776,3.015825
T4S1,6/25/2020,induced,4,1,23,4.1051769,262.0827,99.729927,274.09027,50.077888,375.65259,130.24951,13.006829,221.47856,114.89129,80.91465,17.156288,2.2045329,60.889416,135.90034,15.701919,22.174582,46.53789,37.918571,19.701605,9.5615559,15.144113,5.0882816,7.3428001,9.0870953,0,14.8290055,0.13122873
T4S1,6/25/2020,induced,4,1,23,0.98856598,246.92056,101.67001,257.17911,47.665844,383.00317,140.03961,17.089111,187.50494,97.053909,67.877861,12.564073,1.6872488,69.4814,142.01091,11.51412,21.391825,59.8924026,51.115665,14.642159,5.3955564,9.6276865,5.1484294,6.0992727,10.770336,3.2849467,2.43208416,1.570473
T4S1,6/25/2020,induced,4,1,23,3.5402493,252.63004,84.416634,253.48158,39.453182,419.77832,150.60825,15.859289,153.74245,99.42955,91.427406,14.289771,1.9045026,72.951088,128.10719,14.565059,23.982374,52.716905,44.219639,14.082757,5.9501743,13.254766,9.6624699,3.223865,6.4078469,3.6301644,6.4480517,1.4549956
T4S1,6/25/2020,induced,4,1,23,0.8495543,245.82753,92.839172,270.76013,55.255447,347.65289,127.72141,15.840986,199.21638,83.583298,77.238411,18.379705,2.2752488,70.564011,120.22161,14.291968,20.180504,50.308848,38.136036,23.781527,7.4242163,12.136519,3.9930744,8.5487461,5.8629642,2.2384102,9.9267836,1.7053705
T4S1,6/25/2020,induced,4,1,23,0.92633677,252.80865,89.932304,248.21332,40.07476,379.46497,140.2,12.877026,218.83197,104.71325,87.805351,14.877671,2.2151806,42.147228,107.588,11.160604,22.323683,45.6724346,47.025898,16.179008,7.4347935,11.468532,6.4718671,6.4851747,5.4041052,0.97053945,3.79281622,0.16046068
T4S1,6/25/2020,induced,4,1,23,3.2931128,269.80902,94.775352,255.79233,34.527645,424.41159,127.99417,14.281792,182.67508,94.240074,83.980301,17.956409,2.1348212,62.759525,118.32029,21.112436,23.983227,50.1031434,45.070568,17.037817,5.2480087,10.414001,4.3044853,4.9292755,10.385939,1.2581635,5.11446253,1.133103
T4S1,6/25/2020,induced,4,1,23,1.5107404,282.48196,100.91526,265.82562,44.277752,418.84647,141.77901,14.925594,185.67622,95.523872,82.306419,26.302151,0.045435026,66.197159,139.92235,15.551085,18.618425,53.9557132,22.64172,19.718029,11.922021,8.9201641,5.2385488,6.1468849,7.6160445,0.65206993,7.12048389,3.2809021
C4L2,6/25/2020,healthy,4,2,24,3.6250312,282.61826,156.2578,483.41522,76.755859,609.74109,361.14639,33.937679,315.1409,103.03909,70.061943,23.723297,0.7015568,45.013813,223.22157,9.1485996,24.900578,92.1058814,41.368454,11.365923,5.0507364,12.292173,8.7997131,2.8507373,5.6629968,1.4433577,7.4217808,6.8150187
C4L2,6/25/2020,healthy,4,2,24,3.5599074,263.2077,153.00935,482.44125,79.861877,462.21613,352.70386,30.907383,286.43524,81.425186,77.608864,25.67482,2.3961992,47.742611,169.91655,5.7610941,21.584381,68.2703022,40.999836,13.803665,15.312471,10.511448,8.2722788,2.0719519,9.4764824,0.44913316,9.4946899,3.0338278
C4L2,6/25/2020,healthy,4,2,24,2.1445115,250.80054,126.20442,460.15396,57.902996,460.75238,335.88712,23.379057,299.10162,90.64061,72.983093,11.513853,0.58838814,53.62365,173.07182,7.4078579,17.293652,64.1461575,30.694988,17.993231,18.724031,9.7945471,3.9651194,2.497272,6.9876075,1.4916739,10.79245189,3.1585157
C4L2,6/25/2020,healthy,4,2,24,2.7225592,268.98978,133.16895,457.21155,65.5261,470.33347,292.19977,38.180199,312.41641,104.02816,75.7649,25.412142,0.2860474,58.289089,165.22066,11.620399,24.564383,58.2654237,36.306992,13.853592,8.1527777,16.52219,4.9737563,3.1184187,6.4844737,0,4.86304,7.7117739
C4L2,6/25/2020,healthy,4,2,24,4.0521326,280.0141,132.30392,392.83545,65.748367,469.63525,279.12625,22.593699,308.81189,84.971344,84.067993,19.772503,0.63932711,38.597157,162.78825,8.6355267,29.484983,67.388607,24.729706,23.890133,10.619088,23.373289,2.2645822,2.6150098,6.1745987,1.5440993,8.88660345,4.2609644
C4L2,6/25/2020,healthy,4,2,24,2.2726867,262.62311,140.82722,438.06345,66.949142,458.50662,301.43835,31.930878,326.21252,82.333176,80.165634,14.20042,2.5629473,32.61644,163.80766,11.136692,22.735344,76.7418449,40.024269,15.836366,9.1334248,21.946533,3.4308989,4.0579662,10.732588,3.4977481,7.6241896,3.3693199
C4L2,6/25/2020,healthy,4,2,24,3.758203,235.00002,131.40456,445.53082,73.863358,419.61401,302.84561,32.396774,313.47699,85.267906,63.577827,20.723383,1.6740972,47.567204,187.47365,19.280432,21.61318,75.030478,33.003132,14.90239,16.190502,17.946898,3.9075501,8.0713644,7.9175978,0,5.10356609,1.8859969
C4L2,6/25/2020,healthy,4,2,24,3.9897292,275.64236,119.90363,377.71216,60.258389,587.4762,273.92825,28.883148,280.39905,87.528297,111.93452,16.11161,2.1510904,64.487381,167.05551,13.076724,24.606369,65.5690305,31.432701,14.681537,12.083633,15.735145,5.310226,10.573744,7.816431,0,4.2621933,5.2822604
